SEP,Brain Type,Partial Run Supported,Partial Run Technology Type,Partial Run Technology Type ID
vclUpdateHRSpotsAssociation,Mono,False,N/A,N/A
vclSaveDataForVD3D_EndMfApproval,Mono,False,N/A,N/A
vclRegisterPathInfo,Mono,False,N/A,N/A
vclCliquesDropPointsPredict,Mono,False,N/A,N/A
vclCliquesDropPointsCorrect,Mono,False,N/A,N/A
vclUpdateParallelityTable,Mono,False,N/A,N/A
runLaneAssignment2D,Mono,False,N/A,N/A
updateDecision,Mono,False,N/A,N/A
registerNewFrameFCW_dsdtCalculation,Mono,False,N/A,N/A
VD3DCalcFCWModels,Mono,False,N/A,N/A
vclUpdateDsDtByFCW,Mono,False,N/A,N/A
findCIPV2D,Mono,False,N/A,N/A
vclSetCIPVPointer,Mono,False,N/A,N/A
updateNavigationDataForCIPV2D,Mono,False,N/A,N/A
updateFCWDistance,Mono,False,N/A,N/A
updateDrivingScenario,Mono,False,N/A,N/A
calcLDWcustomerWarningScheme,Mono,False,N/A,N/A
updateDrivingScenarioModel,Mono,False,N/A,N/A
VD3DfillSAEgoData,Mono,False,N/A,N/A
VD3DEstimateState,Mono,False,N/A,N/A
updateDistanceFor3DTokens,Mono,False,N/A,N/A
vclCalcFriendOrFoeImagePlane,Mono,False,N/A,N/A
vclCalcFriendOrFoeNew,Mono,False,N/A,N/A
registerVclInPath,Mono,False,N/A,N/A
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
cvFcwObjectsUpdate,Mono,False,N/A,N/A
cvFcwFrameUpdate,Mono,False,N/A,N/A
cvFcwObjectsUpdate,Mono,False,N/A,N/A
cvFcwFrameUpdate,Mono,False,N/A,N/A
VD3DimageLaneAssignment,Mono,False,N/A,N/A
VD3DUpdateMobilityStatus,Mono,False,N/A,N/A
VD3DupdateDropPointsForEMS,Mono,False,N/A,N/A
VD3DRegisterPathInfo,Mono,False,N/A,N/A
VD3DParking,Mono,False,N/A,N/A
VD3DDropPointsPredict,Mono,False,N/A,N/A
VD3DDropPointsCorrect,Mono,False,N/A,N/A
VD3DUpdateParallelityTable,Mono,False,N/A,N/A
runLaneAssignment3D,Mono,False,N/A,N/A
VD3DAsilCompareFAPredictions,Mono,False,N/A,N/A
updateFrameInputT1,Mono,False,N/A,N/A
updateCIPVfor3DTokens,Mono,False,N/A,N/A
vclCalcFCW_Decision,Mono,False,N/A,N/A
vclCalcFCW_Decision,Mono,False,N/A,N/A
calcLDWcustomerDriverIntention,Mono,False,N/A,N/A
findCIPV3D,Mono,False,N/A,N/A
finalizeCIPVfor3DTokens,Mono,False,N/A,N/A
calcPathModel3D,Mono,False,N/A,N/A
VD3DReportMovement,Mono,False,N/A,N/A
VD3DHasCutCalc,Mono,False,N/A,N/A
VD3DCCICalc,Mono,False,N/A,N/A
releaseObsoleteFCWtokens,Mono,False,N/A,N/A
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
vclEndFrame,Mono,False,N/A,N/A
vclStorePreAppBikeClqs,Mono,False,N/A,N/A
vclMatching,Mono,False,N/A,N/A
vclCliquercliquerfillVCLColIF,Mono,False,N/A,N/A
vclUpdateAsilSafeStatus,Mono,False,N/A,N/A
uniteT1andT2Cliques,Mono,True,Pedestrians,15
cliquerKillMatched,Mono,True,Pedestrians,15
pedUpdateFSData,Mono,True,Pedestrians,15
setRelevanceData,Mono,True,TSR,0
updateFOE,Mono,True,TSR,0
killingDead,Mono,True,TSR,0
sliContinuousVision,Mono,False,N/A,N/A
sliVisionOnlyEndFrame,Mono,False,N/A,N/A
sceneConstructionHWEDecision,Mono,False,N/A,N/A
sceneConstructionFinalizeFrame,Mono,False,N/A,N/A
sceneConstructionSetRoadData,Mono,False,N/A,N/A
SLIendOfFrame,Mono,True,TSR,0
TSRSetSLIInfo,Mono,False,TSR,0
TSRSetRoadMarkingsInfo,Mono,False,TSR,0
TSRSetMCInfo,Mono,False,TSR,0
calcTSROutOfCalibFailsafe,Mono,False,TSR,0
wmbcFillModelIF,Mono,True,WMBC,9
autofix,Mono,False,N/A,N/A
pitchMismatchValidator,Mono,False,N/A,N/A
hrSpotsPrepareSharedData,Mono,True,hrSpots,10
hrSpotsUpdateLoadBalanceDecision,Mono,True,hrSpots,10
hrSpotsUpdateAutofix,Mono,True,hrSpots,10
saveSSFSDataForNextFrame,Mono,False,N/A,N/A
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
meMemSetCIPV,Mono,False,N/A,N/A
calcSunRay_sync1_sunRayWaitVcl,Mono,False,N/A,N/A
calcSunFailsafes_sync3_sunCalcTaskDone,Mono,False,N/A,N/A
calcBlur_sync3_waitForVclEndFrame,Mono,False,N/A,N/A
VD3DCleanKilledVD2DPostCorrect,Mono,False,N/A,N/A
VD3DDeleteKilledVcls,Mono,False,N/A,N/A
updateNavigationDataForCIPV3D,Mono,False,N/A,N/A
updateDropPointsForCipv3D,Mono,False,N/A,N/A
updateDropPointsForCipv2D,Mono,False,N/A,N/A
pedFcwCopyDropPoints,Mono,True,Pedestrians,15
cvRoadSlopeTracking,Mono,False,N/A,N/A
VD3DEndFrame,Mono,False,N/A,N/A
saveRoadDataInLAForNextFrame,Mono,False,N/A,N/A
saveRoadDataForNextFrame,Mono,False,N/A,N/A
cvFcwFrameState,Mono,False,N/A,N/A
cvFcwFrameState,Mono,False,N/A,N/A
cvFcwfillIF,Mono,True,Pedestrians,15
cvRegisterCandidateForRoadTracker,Mono,False,N/A,N/A
VD3DMakeReportDecision,Mono,False,N/A,N/A
VD3DInitFastVcls,Mono,False,N/A,N/A
VD3DSAFillObs,Mono,False,N/A,N/A
updatePathCollision,Mono,False,N/A,N/A
calcUnifiedDNNFailsafes_sync10_unifiedDNNCalcTaskDone,Mono,False,N/A,N/A
WMEM_post,Mono,False,N/A,N/A
WMEM_post_sync1_wm_em_startEmPost_si0,Mono,False,N/A,N/A
SCM_getVDData,Mono,False,SCM,14
RFDcalcMaxDist,Mono,False,N/A,N/A
FillVd3dInfoForNSF,Mono,False,N/A,N/A
ChipDSO_filterDSOPointsandSend,Mono,False,N/A,N/A
WMEM_post_sync2_wm_em_syncEmPost_si0,Mono,False,N/A,N/A
WMEM_post_sync3_wm_em_startEmPost_si1,Mono,False,N/A,N/A
WMEM_post_sync4_wm_em_syncEmPost_si1,Mono,False,N/A,N/A
WMEM_post_sync5_wm_em_startEmPost_si2,Mono,False,N/A,N/A
WMEM_post_sync6_wm_em_syncEmPost_si2,Mono,False,N/A,N/A
roadProfile_post,Mono,False,roadProfile,6
roadProfile_updateExternalModels,Mono,False,roadProfile,6
VD3DAssociateMFToVehileForNextFrame,Mono,False,N/A,N/A
pedFrameEnd,Mono,True,Pedestrians,15
pyrCropAllocateTokenMemory,Mono,False,N/A,N/A
pyrCropGarbageCollector,Mono,False,N/A,N/A
pedUpdateModelIF,Mono,True,Pedestrians,15
updatePedCliquesInfo,Mono,True,Pedestrians,15
vclCheckOverlaps,Mono,False,N/A,N/A
roadUpdatePedestriansMasking,Mono,False,road,12
pedAddPedsToITrackFile,Mono,True,Pedestrians,15
LC_pedsDetectionUpdate,Mono,True,Pedestrians,15
updateDriverActivity_PEDS_C1,Mono,True,Pedestrians,15
pedFCWupdateNightStatus,Mono,False,N/A,N/A
TSRSetPedestrianInfo,Mono,False,TSR,0
TSREndOfMEFeaturesCollectorModule,Mono,False,TSR,0
LC_done,Mono,False,N/A,N/A
maSSk_endFramePED,Mono,False,N/A,N/A
maSSk_endFrame,Mono,False,N/A,N/A
copyVdPedRelIF,Mono,True,Pedestrians,15
collisionHarvest_sync5_collisionHarvestTaskDone,Mono,False,collision,18
calcGenericFsFeatures_sync5_genFeaturesCalcTaskDone,Mono,False,N/A,N/A
calcFogAndRainFailsafes_sync6_fogAndRainCalcTaskDone,Mono,False,N/A,N/A
endFailSafes,Mono,False,N/A,N/A
wmbcPrepareInputEndFrame,Mono,True,WMBC,9
vclFinalizeHW,Mono,False,N/A,N/A
vclFinalizeAllWarnings,Mono,False,N/A,N/A
updateDriverActivity_VCL_C1,Mono,False,N/A,N/A
AebHmiFrameUpdate,Mono,True,Pedestrians,15
AebHmiPrepareNextFrame,Mono,True,Pedestrians,15
vclFinalizeAllWarnings,Mono,False,N/A,N/A
updateDriverActivity_VCL_C1,Mono,False,N/A,N/A
AebHmiFrameUpdate,Mono,True,Pedestrians,15
updatePLMInputs,Mono,False,N/A,N/A
AebHmiPrepareNextFrame,Mono,True,Pedestrians,15
AEBHmiVerifyOutputRedundancy,Mono,True,Pedestrians,15
vclFCWcollectEndFrameInputs,Mono,False,N/A,N/A
roadFillFailSafeData,Mono,False,road,12
resetFOE,Mono,True,TSR,0
pedUpdateFailSafeStatus,Mono,True,Pedestrians,15
pedFcwSetFSData,Mono,True,Pedestrians,15
meMemSetGeneralDataForProbe,Mono,False,N/A,N/A
failsafePrepareInputEndFrame,Mono,False,N/A,N/A
cvFcwFailsafeUpdate,Mono,False,N/A,N/A
cvEndFrameCollection,Mono,False,N/A,N/A
calcErrors,Mono,False,N/A,N/A
WM_roadModelPost,Mono,False,road,12
VDClqCalcPedsRelation,Mono,False,N/A,N/A
fillObsOutput,Mono,False,N/A,N/A
updateReporter18fpsForT1,Mono,True,Pedestrians,15
fillAsilReporter18fpsForT1,Mono,True,Pedestrians,15
finalizeCliquesForNextFrame,Mono,True,Pedestrians,15
pedUpdateAsilSafeStatus,Mono,True,Pedestrians,15
copyLaneDataFromRoad,Mono,True,Pedestrians,15
endRadarFrame,Mono,False,N/A,N/A
updateVCLLightingCondition,Mono,False,N/A,N/A
hrSpotsUpdateRunningMode,Mono,True,hrSpots,10
hrSpotsUpdateSharedRunningMode,Mono,True,hrSpots,10
SCM_getPedsData,Mono,False,SCM,14
SCM_runImageFusion,Mono,False,SCM,14
MEMemHarvesterProcess,Mono,False,MEMem,11
meMemSetWMBCForNextFrame,Mono,False,WMBC,9
MEMemPostProcess,Mono,False,MEMem,11
MEMemPrepareCorrectLocalization,Mono,False,MEMem,11
MEMemEndFrame,Mono,False,MEMem,11
MEMemEhorizonPreProcessLanes,Mono,False,MEMem,11
MEMemSyncAgendas,Mono,False,MEMem,11
runDSApplications,Mono,False,N/A,N/A
TSRMFFinalizeDSIF,Mono,False,TSR,0
setRoadAndVclIFPointersForSLI,Mono,True,TSR,0
saveTFLMode,Mono,False,N/A,N/A
TSRFrameDebug,Mono,False,TSR,0
TSRFillVD3DInfoForTSR,Mono,True,TSR,0
TSREndOfFrame,Mono,False,TSR,0
updateSLIDataForCipv3D,Mono,False,N/A,N/A
updateSLIDataForCipv2D,Mono,False,N/A,N/A
roadUpdateMarkingsMasking,Mono,False,road,12
roadCopyTSRdataAndUpdateConesPolesMasking,Mono,False,TSR,0
updateRegionCode,Mono,False,N/A,N/A
partialRun_store_Slow,Mono,False,N/A,N/A
highWayDetector,Mono,False,N/A,N/A
vclUpdateDrivingSide,Mono,False,N/A,N/A
updateDrivingSide,Mono,False,N/A,N/A
hrSpotsGetHighwaySignal,Mono,False,hrSpots,10
fillVCLInfoForTSR,Mono,True,TSR,0
copyNonPedObsticles,Mono,True,Pedestrians,15
Hazard_filter_TSR,Mono,False,TSR,0
fillIF_Hazard,Mono,False,Hazard,5
dynREMCollectData,Mono,False,N/A,N/A
dynREMEndFrame,Mono,False,N/A,N/A
SCM_getHazardData,Mono,False,Hazard,5
SCM_getSliData,Mono,False,SCM,14
SCM_getGateData,Mono,False,SCM,14
SCM_runWorldFusion,Mono,False,SCM,14
SCM_post,Mono,False,SCM,14
maSSk_debugger,Mono,False,N/A,N/A
SCM_debuggerEndFrame,Mono,False,SCM,14
IDebugger_frameDebug,Mono,False,N/A,N/A
MEMemInterfaceManagerUpdate,Mono,False,MEMem,11
HrvReadOtherTechData,Mono,False,N/A,N/A
ImageBufferEndFrame,Mono,False,N/A,N/A
xDebuggerRunFrame,Mono,False,N/A,N/A
pedFcwCheckPedVclOverlap,Mono,True,Pedestrians,15
pedAddPedsToITrackFile,Mono,True,Pedestrians,15
OnlineCalibration_UpdateDriverProfileInput,Mono,True,OnlineCalibration,19
pedNNAttentionMCT1_sync1_ped_sfda_attention_task,Mono,False,N/A,N/A
peds_NNAttentionMCT0Vid_REGULAR,Mono,False,N/A,N/A
RTM_IMG1_REGULAR,Mono,False,N/A,N/A
peds_NNAttentionMCT1Vid_REGULAR,Mono,False,N/A,N/A
xorow_expT0,Mono,False,N/A,N/A
gridTrackingT1Part2VidREGULAR,Mono,False,N/A,N/A
gridTrackingT0Part2VidREGULAR,Mono,False,N/A,N/A
xorow_expC0,Mono,False,N/A,N/A
gridTrackingT1Part1VidREGULAR,Mono,False,N/A,N/A
collisionHarvestGeneralUnit,Mono,False,collision,18
collisionHarvestPedUnit,Mono,False,collision,18
xorow_expT1,Mono,False,N/A,N/A
post_REPORTER_IMG1_reporter_pre_copy,Mono,False,N/A,N/A
post_REPORTER_IMG1_reporter_copy1,Mono,False,N/A,N/A
peds_singleFrameDetectionAgendaT1Vid_REGULAR,Mono,False,N/A,N/A
peds_singleFrameDetectionAgendaT0Vid_REGULAR,Mono,False,N/A,N/A
xorow_expC1,Mono,False,N/A,N/A
VD3DDetection_RunSF_CAM0,Mono,False,N/A,N/A
RTM_IMG3_REGULAR,Mono,False,N/A,N/A
IMG1_pyrs,Mono,False,N/A,N/A
IMG2_pyrs,Mono,False,N/A,N/A
gridTrackingT0Part1VidREGULAR,Mono,False,N/A,N/A
IMG1_gtmc_hist,Mono,False,N/A,N/A
IMG1_gtmc_pyrs,Mono,False,N/A,N/A
IMG1_ltm_tone_map,Mono,False,N/A,N/A
IMG1_ltm_pyrs,Mono,False,N/A,N/A
IMG1_rtm_pyrs,Mono,False,N/A,N/A
calcPedTrigger,Mono,False,N/A,N/A
collisionHarvestVDUnit,Mono,False,collision,18
collisionHarvestNNFSUnit,Mono,False,collision,18
calcVDTrigger,Mono,False,N/A,N/A
calcFreeSpaceTrigger,Mono,False,N/A,N/A
IMG3_pyrs,Mono,False,N/A,N/A
IMG4_pyrs,Mono,False,N/A,N/A
post_REPORTER_IMG1_reporter_copy2,Mono,False,N/A,N/A
post_REPORTER_IMG1_reporter,Mono,False,N/A,N/A
post_REPORTER_IMG1_prepareProtocol,Mono,False,N/A,N/A
post_REPORTER_IMG2_reporter_pre_copy,Mono,False,N/A,N/A
post_REPORTER_IMG2_reporter_copy1,Mono,False,N/A,N/A
post_REPORTER_IMG2_reporter_copy2,Mono,False,N/A,N/A
post_REPORTER_IMG2_reporter,Mono,False,N/A,N/A
post_REPORTER_IMG2_prepareProtocol,Mono,False,N/A,N/A
post_REPORTER_IMG3_reporter_pre_copy,Mono,False,N/A,N/A
post_REPORTER_IMG3_reporter_copy1,Mono,False,N/A,N/A
post_REPORTER_IMG3_reporter_copy2,Mono,False,N/A,N/A
post_REPORTER_IMG3_reporter,Mono,False,N/A,N/A
post_REPORTER_IMG3_prepareProtocol,Mono,False,N/A,N/A
post_REPORTER_IMG4_reporter_pre_copy,Mono,False,N/A,N/A
post_REPORTER_IMG4_reporter_copy1,Mono,False,N/A,N/A
post_REPORTER_IMG4_reporter_copy2,Mono,False,N/A,N/A
post_REPORTER_IMG4_reporter,Mono,False,N/A,N/A
post_REPORTER_IMG4_prepareProtocol,Mono,False,N/A,N/A
calcRainUnifiedDNN,Mono,False,N/A,N/A
calcLowSunUnifiedDNN,Mono,False,N/A,N/A
calcSunRayUnifiedDNN,Mono,False,N/A,N/A
calcFogUnifiedDNN,Mono,False,N/A,N/A
calcBlurUnifiedDNN,Mono,False,N/A,N/A
calcFrozenWindshieldUnifiedDNN,Mono,False,N/A,N/A
calcOutOfFocusUnifiedDNN,Mono,False,N/A,N/A
calcPartialBlockageUnifiedDNN,Mono,False,N/A,N/A
calcFullBlockageUnifiedDNN,Mono,False,N/A,N/A
calcFog,Mono,False,N/A,N/A
calcRain,Mono,False,N/A,N/A
calcSplashes,Mono,False,N/A,N/A
calcSelfGlare,Mono,False,N/A,N/A
calcFreeSight,Mono,False,N/A,N/A
calcOutofCalib,Mono,False,N/A,N/A
calcOutofCalibYaw,Mono,False,N/A,N/A
calcOutofCalibHorizon,Mono,False,N/A,N/A
calcOutOfFocus,Mono,False,N/A,N/A
calcPartialBlockage,Mono,False,N/A,N/A
IMG2_gtmc_hist,Mono,False,N/A,N/A
IMG2_gtmc_pyrs,Mono,False,N/A,N/A
IMG2_ltm_tone_map,Mono,False,N/A,N/A
IMG2_ltm_pyrs,Mono,False,N/A,N/A
IMG2_rtm_pyrs,Mono,False,N/A,N/A
calcRoadSegment_0,Mono,False,N/A,N/A
calcRoadSegment_1,Mono,False,N/A,N/A
calcRoadSegment_2,Mono,False,N/A,N/A
calcRoadSegment_3,Mono,False,N/A,N/A
calcRoadSegment_4,Mono,False,N/A,N/A
calcRoadSegment_5,Mono,False,N/A,N/A
IMG3_gtmc_hist,Mono,False,N/A,N/A
IMG3_gtmc_pyrs,Mono,False,N/A,N/A
IMG3_ltm_tone_map,Mono,False,N/A,N/A
IMG3_ltm_pyrs,Mono,False,N/A,N/A
IMG3_rtm_pyrs,Mono,False,N/A,N/A
IMG4_gtmc_hist,Mono,False,N/A,N/A
IMG4_gtmc_pyrs,Mono,False,N/A,N/A
IMG4_ltm_tone_map,Mono,False,N/A,N/A
IMG4_ltm_pyrs,Mono,False,N/A,N/A
IMG4_rtm_pyrs,Mono,False,N/A,N/A
CalcEmVisionT0_0,Mono,False,N/A,N/A
CalcEmVisionT0_1,Mono,False,N/A,N/A
CalcEmVisionT0_2,Mono,False,N/A,N/A
CalcEmVisionC0_0,Mono,False,N/A,N/A
CalcEmVisionC0_1,Mono,False,N/A,N/A
CalcEmVisionC0_2,Mono,False,N/A,N/A
CalcEmVisionT1_0,Mono,False,N/A,N/A
CalcEmVisionT1_1,Mono,False,N/A,N/A
CalcEmVisionT1_2,Mono,False,N/A,N/A
CalcEmVisionC1_0,Mono,False,N/A,N/A
CalcEmVisionC1_1,Mono,False,N/A,N/A
CalcEmVisionC1_2,Mono,False,N/A,N/A
VD3DPostDetectionSetDetectionBox_beforePeds,Mono,False,N/A,N/A
VD3DPostDetectionSetDetectionBox_afterPeds,Mono,False,N/A,N/A
roadCorrectParallelGeometry,Mono,False,road,12
calcLowSun,Mono,False,N/A,N/A
calcSunRay,Mono,False,N/A,N/A
calcBlur,Mono,False,N/A,N/A
calcSnow,Mono,False,N/A,N/A
calcFullBlockage,Mono,False,N/A,N/A
calcFrozenWindshield,Mono,False,N/A,N/A
rkf_task_a,Mono,False,N/A,N/A
fkf_task_a,Mono,False,N/A,N/A
attentionCamera_REGULAR_ATTENTION_TSR,Mono,False,TSR,0
attentionCamera_REGULAR_ATTENTION_TFL,Mono,False,N/A,N/A
attentionCamera_REGULAR_ATTENTION_RM,Mono,False,N/A,N/A
TSR_AlignRough_RECTANGULAR,Mono,False,TSR,0
TSR_AlignRough_CIRCULAR,Mono,False,TSR,0
TSR_AlignRough_TRIANGULAR,Mono,False,TSR,0
TSR_AlignRough_CRS,Mono,False,TSR,0
TSR_AlignRough_TFL,Mono,False,TSR,0
TSR_AlignRough_HORIZONTAL,Mono,False,TSR,0
TSR_AlignRough_TUNNEL,Mono,False,TSR,0
TSR_AlignRough_POLES,Mono,False,TSR,0
TSR_AlignRough_ROAD_MARKS,Mono,False,TSR,0
TSR_AlignRough_ROAD_LINES_NARROW,Mono,False,TSR,0
TSR_AlignRough_ROAD_LINES_WIDE,Mono,False,TSR,0
TSR_AlignRough_JUNCTION,Mono,False,TSR,0
TSR_AlignRough_LANES,Mono,False,TSR,0
TSR_AlignRough_SEWAGE,Mono,False,TSR,0
TSR_AlignRough_TFL_SPOT,Mono,False,TSR,0
TSR_AlignRough_TFL_STRUCTURE,Mono,False,TSR,0
TSR_AlignRough_INNER_RECTS,Mono,False,TSR,0
TSR_AlignRough_TFL_STRUCTURE_IGNORE,Mono,False,TSR,0
TSR_AlignRough_LAMPS,Mono,False,TSR,0
TSR_AlignRough_GATES,Mono,False,TSR,0
TSR_AlignRough_TFL_SINGLE,Mono,False,TSR,0
TSR_AlignRough_SPOTS_ANALYZER,Mono,False,TSR,0
TSR_AlignRough_BIGCA,Mono,False,TSR,0
TSRMF_RECTANGULAR,Mono,False,TSR,0
TSRMF_CIRCULAR,Mono,False,TSR,0
TSRMF_TRIANGULAR,Mono,False,TSR,0
TSRMF_CRS,Mono,False,TSR,0
TSRMF_TFL,Mono,False,TSR,0
TSRMF_HORIZONTAL,Mono,False,TSR,0
TSRMF_TUNNEL,Mono,False,TSR,0
TSRMF_POLES,Mono,False,TSR,0
TSRMF_ROAD_MARKS,Mono,False,TSR,0
TSRMF_ROAD_LINES_NARROW,Mono,False,TSR,0
TSRMF_ROAD_LINES_WIDE,Mono,False,TSR,0
TSRMF_JUNCTION,Mono,False,TSR,0
TSRMF_LANES,Mono,False,TSR,0
TSRMF_SEWAGE,Mono,False,TSR,0
TSRMF_TFL_SPOT,Mono,False,TSR,0
TSRMF_TFL_STRUCTURE,Mono,False,TSR,0
TSRMF_INNER_RECTS,Mono,False,TSR,0
TSRMF_TFL_STRUCTURE_IGNORE,Mono,False,TSR,0
TSRMF_LAMPS,Mono,False,TSR,0
TSRMF_TFL_SINGLE,Mono,False,TSR,0
TSRMF_GATES,Mono,False,TSR,0
TSRMF_SPOTS_ANALYZER,Mono,False,TSR,0
TSRMF_BIGCA,Mono,False,TSR,0
TSR_RM_MF_RECTANGULAR,Mono,False,TSR,0
TSR_RM_MF_CIRCULAR,Mono,False,TSR,0
TSR_RM_MF_TRIANGULAR,Mono,False,TSR,0
TSR_RM_MF_CRS,Mono,False,TSR,0
TSR_RM_MF_TFL,Mono,False,TSR,0
TSR_RM_MF_HORIZONTAL,Mono,False,TSR,0
TSR_RM_MF_TUNNEL,Mono,False,TSR,0
TSR_RM_MF_POLES,Mono,False,TSR,0
TSR_RM_MF_ROAD_MARKS,Mono,False,TSR,0
TSR_RM_MF_ROAD_LINES_NARROW,Mono,False,TSR,0
TSR_RM_MF_ROAD_LINES_WIDE,Mono,False,TSR,0
TSR_RM_MF_JUNCTION,Mono,False,TSR,0
TSR_RM_MF_LANES,Mono,False,TSR,0
TSR_RM_MF_SEWAGE,Mono,False,TSR,0
TSR_RM_MF_TFL_SPOT,Mono,False,TSR,0
TSR_RM_MF_TFL_STRUCTURE,Mono,False,TSR,0
TSR_RM_MF_INNER_RECTS,Mono,False,TSR,0
TSR_RM_MF_TFL_STRUCTURE_IGNORE,Mono,False,TSR,0
TSR_RM_MF_LAMPS,Mono,False,TSR,0
TSR_RM_MF_TFL_SINGLE,Mono,False,TSR,0
TSR_RM_MF_GATES,Mono,False,TSR,0
TSR_RM_MF_SPOTS_ANALYZER,Mono,False,TSR,0
TSR_RM_MF_BIGCA,Mono,False,TSR,0
EmVisionPost_0,Mono,False,N/A,N/A
EmVisionPost_1,Mono,False,N/A,N/A
EmVisionPost_2,Mono,False,N/A,N/A
pedNNAttentionMCT0,2FOV,True,Pedestrians,15
verifyImagePadding,2FOV,False,N/A,N/A
HRPUNDLEStubs,2FOV,False,N/A,N/A
FHM_SAVE_PYR,2FOV,False,N/A,N/A
pedNNAttentionMCT1,2FOV,True,Pedestrians,15
xorow,2FOV,False,N/A,N/A
SCM_debuggerStartFrame,2FOV,False,SCM,14
gridTrackingT1Part2,2FOV,False,N/A,N/A
gridTrackingT0Part2,2FOV,False,N/A,N/A
coordinatorFastAgendaUpdate,2FOV,False,N/A,N/A
CamExchangerDummyUpdate,2FOV,False,N/A,N/A
gridTrackingT1Part2_sync1_ped_grid_tracking_task,2FOV,False,N/A,N/A
hrSpotsUpdateSharedDIRect,2FOV,True,hrSpots,10
xorow_sync1_xorow_task,2FOV,False,N/A,N/A
gridTrackingT1Part1,2FOV,False,N/A,N/A
prepareAllAccSTLs,2FOV,False,N/A,N/A
collisionHarvest,2FOV,False,collision,18
navigationLocal,2FOV,False,N/A,N/A
pedNNAttentionMCT0_sync1_ped_sfda_attention_task,2FOV,False,N/A,N/A
gridTrackingT1Part1_sync1_ped_grid_tracking_task,2FOV,False,N/A,N/A
gridTrackingT1Part1_sync2_ped_grid_tracking_task,2FOV,False,N/A,N/A
gridTrackingT1Part1_sync3_ped_grid_tracking_task,2FOV,False,N/A,N/A
collisionHarvest_sync1_collisionHarvestTask,2FOV,False,collision,18
xorow_sync2_xorow_task,2FOV,False,N/A,N/A
prepSys_config,2FOV,False,N/A,N/A
prepSys_reporter,2FOV,False,N/A,N/A
prepSys_reporter_sync1_prepSys_pre_task,2FOV,False,N/A,N/A
unregisterAllPathInfo3D,2FOV,False,N/A,N/A
pedNNAttentionMCT0_sync2_ped_sfda_attention_task,2FOV,False,N/A,N/A
pedNNAttentionMCT0_sync3_ped_sfda_attention_task,2FOV,False,N/A,N/A
partialRun_load_36fps,2FOV,False,N/A,N/A
maSSk_startFrameStarts,2FOV,False,N/A,N/A
partialRun_load_Slow,2FOV,False,N/A,N/A
SDMupdateFrame,2FOV,True,N/A,N/A
SCM_endFrame,2FOV,False,SCM,14
SCM_drawDebugger,2FOV,False,SCM,14
pedInitSingleFrameT1,2FOV,False,N/A,N/A
pedInitSingleFrameT1_sync1_ped_sfda_process_task,2FOV,False,N/A,N/A
pedInitSingleFrameT1_sync2_ped_sfda_process_task,2FOV,False,N/A,N/A
pedInitSingleFrameT1_sync3_ped_sfda_process_task,2FOV,False,N/A,N/A
calcRectificationCRC,2FOV,False,N/A,N/A
postAllAccSTLs,2FOV,False,N/A,N/A
unregisterAllPathInfo2D,2FOV,False,N/A,N/A
pedInitSingleFrameT0,2FOV,False,N/A,N/A
pedInitSingleFrameT0_sync1_ped_sfda_process_task,2FOV,False,N/A,N/A
pedInitSingleFrameT0_sync2_ped_sfda_process_task,2FOV,False,N/A,N/A
pedInitSingleFrameT0_sync3_ped_sfda_process_task,2FOV,False,N/A,N/A
xorow_sync3_xorow_task,2FOV,False,N/A,N/A
gridTrackingT0Part2_sync1_ped_grid_tracking_task,2FOV,False,N/A,N/A
gridTrackingT0Part2_sync2_ped_grid_tracking_task,2FOV,False,N/A,N/A
gridTrackingT0Part2_sync3_ped_grid_tracking_task,2FOV,False,N/A,N/A
calcLoad,2FOV,False,N/A,N/A
VD3DDetection_RunSF_Dispatcher,2FOV,False,N/A,N/A
VD3DDetection_RunSF_Dispatcher_sync1_vd3d_runsf_task,2FOV,False,N/A,N/A
VD3DDetection_calcFIDsignature,2FOV,False,N/A,N/A
VD3DDetection_calcFIDsignature,2FOV,False,N/A,N/A
VD3DDetection_calcFIDsignature,2FOV,False,N/A,N/A
xorow_sync4_xorow_task,2FOV,False,N/A,N/A
FHM_SAVE_PYR_sync1_fhm_save_pyr_task,2FOV,False,N/A,N/A
FHM_SAVE_PYR_sync2_fhm_save_pyr_task,2FOV,False,N/A,N/A
FHM_SAVE_PYR_sync3_fhm_save_pyr_task,2FOV,False,N/A,N/A
FHM_SAVE_PYR_sync4_fhm_save_pyr_task,2FOV,False,N/A,N/A
FHM_SAVE_PYR_sync5_fhm_save_pyr_task,2FOV,False,N/A,N/A
FHM_SAVE_PYR_sync6_fhm_save_pyr_task,2FOV,False,N/A,N/A
PMA_GROUP_LOW_PRIORITY,2FOV,False,N/A,N/A
gridTrackingT1Part2_sync2_ped_grid_tracking_task,2FOV,False,N/A,N/A
gridTrackingT1Part2_sync3_ped_grid_tracking_task,2FOV,False,N/A,N/A
GSForderValidation,2FOV,False,N/A,N/A
prepSys_all_in_one,2FOV,False,N/A,N/A
